time,meter,Ptot,Pr,Py,Pb,Pfavg,Pfr,Pfy,Pfb,St,Sr,Sy,Sb,Vlavg,Vry,Vyb,Vbr,Vlnavg,Vr,Vy,Vb,Itot,Ir,Iy,Ib,freq,Energy,vah
2022-09-23 18:42:00,6,7.836,0.0,-2.95,-4.886,-0.918,1.0,0.906,0.925,8.54,0.0,3.257,5.284,421.95,422.49,423.34,420.0,243.61,242.11,244.78,243.95,11.99,0.0,13.52,22.45,50.01,51191.636,54692.932
2022-09-23 18:43:00,6,7.826,0.0,-2.943,-4.883,-0.912,1.0,0.905,0.915,8.586,0.0,3.251,5.335,421.82,421.83,423.43,420.2,243.54,242.01,244.56,244.05,11.97,0.0,13.54,22.37,50.03,51191.768,54693.072
2022-09-23 18:44:00,6,7.066,0.0,-2.953,-4.113,-0.901,1.0,0.908,0.897,7.84,0.0,3.253,4.588,422.13,421.97,423.66,420.76,243.72,242.26,244.49,244.41,10.97,0.0,13.6,19.31,50.04,51191.888,54693.204
2022-09-23 18:45:00,6,7.037,0.0,-2.911,-4.126,-0.899,1.0,0.907,0.894,7.827,0.0,3.211,4.617,421.63,421.7,423.3,419.89,243.43,241.87,244.43,243.99,10.92,0.0,13.41,19.35,50.03,51192.004,54693.336
2022-09-23 18:46:00,6,7.055,0.0,-2.958,-4.097,-0.904,1.0,0.912,0.897,7.808,0.0,3.244,4.565,421.27,421.56,422.74,419.5,243.22,241.82,244.24,243.6,10.93,0.0,13.55,19.22,50.02,51192.128,54693.46
2022-09-23 18:47:00,6,6.989,0.0,-2.902,-4.087,-0.903,1.0,0.904,0.901,7.744,0.0,3.21,4.534,420.05,420.07,421.69,418.4,242.52,241.02,243.47,243.07,10.89,0.0,13.36,19.3,50.0,51192.24,54693.592
2022-09-23 18:48:00,6,6.984,0.0,-2.842,-4.143,-0.9,1.0,0.901,0.899,7.763,0.0,3.153,4.61,419.94,419.81,421.86,418.15,242.46,240.64,243.44,243.29,10.89,0.0,13.22,19.44,49.98,51192.36,54693.724
2022-09-23 18:49:00,6,7.079,0.0,-2.953,-4.126,-0.901,1.0,0.911,0.894,7.856,0.0,3.242,4.616,420.04,420.15,421.87,418.1,242.51,240.76,243.57,243.21,11.01,0.0,13.65,19.39,49.99,51192.496,54693.868
2022-09-23 18:50:00,6,7.1,0.0,-2.979,-4.121,-0.901,1.0,0.912,0.893,7.879,0.0,3.266,4.615,419.94,419.86,421.96,418.01,242.46,240.56,243.5,243.32,11.04,0.0,13.74,19.37,50.0,51192.62,54694.008
2022-09-23 18:51:00,6,7.011,0.0,-2.908,-4.103,-0.903,1.0,0.908,0.9,7.761,0.0,3.202,4.559,418.91,418.9,420.74,417.08,241.86,240.08,242.85,242.65,10.92,0.0,13.42,19.35,49.99,51192.732,54694.14
2022-09-23 18:52:00,6,6.991,0.0,-3.001,-3.99,-0.898,1.0,0.916,0.885,7.782,0.0,3.277,4.51,419.6,419.53,421.42,417.84,242.26,240.47,243.18,243.12,10.89,0.0,13.8,18.89,50.01,51192.856,54694.26
2022-09-23 18:53:00,6,7.136,0.0,-3.056,-4.081,-0.906,1.0,0.915,0.899,7.874,0.0,3.338,4.537,420.29,420.44,422.0,418.44,242.66,241.03,243.69,243.25,11.04,0.0,13.92,19.21,50.03,51192.976,54694.408
2022-09-23 18:54:00,6,7.053,0.0,-2.984,-4.069,-0.9,1.0,0.906,0.894,7.841,0.0,3.292,4.549,420.94,420.87,422.89,419.05,243.03,241.27,244.1,243.72,10.94,0.0,13.7,19.13,50.03,51193.096,54694.536
2022-09-23 18:55:00,6,7.211,0.0,-3.087,-4.124,-0.907,1.0,0.912,0.903,7.952,0.0,3.385,4.567,420.91,420.92,422.62,419.19,243.02,241.46,243.98,243.6,11.14,0.0,14.08,19.35,50.03,51193.22,54694.668
2022-09-23 18:56:00,6,7.687,0.0,-2.862,-4.826,-0.908,1.0,0.901,0.912,8.469,0.0,3.177,5.292,421.72,421.64,423.44,420.08,243.48,241.84,244.49,244.13,11.79,0.0,13.25,22.11,50.05,51193.348,54694.808
2022-09-23 18:57:00,6,7.74,0.0,-2.943,-4.798,-0.915,1.0,0.904,0.922,8.455,0.0,3.254,5.203,421.13,421.11,422.94,419.36,243.14,241.43,244.23,243.78,11.86,0.0,13.5,22.08,50.02,51193.472,54694.952
2022-09-23 18:58:00,6,7.736,0.0,-2.969,-4.768,-0.908,1.0,0.912,0.906,8.519,0.0,3.255,5.264,421.01,421.07,422.59,419.38,243.07,241.53,244.07,243.63,11.88,0.0,13.65,21.98,50.03,51193.604,54695.096
2022-09-23 18:59:00,6,7.775,0.0,-2.961,-4.814,-0.914,1.0,0.912,0.915,8.507,0.0,3.246,5.26,421.03,421.2,422.54,419.35,243.09,241.6,244.14,243.51,11.92,0.0,13.56,22.2,50.03,51193.728,54695.236
2022-09-23 19:00:00,6,6.995,0.0,-2.919,-4.075,-0.899,1.0,0.904,0.895,7.781,0.0,3.228,4.554,422.01,422.22,423.75,420.07,243.65,241.91,244.73,244.32,10.85,0.0,13.42,19.14,50.06,51193.86,54695.372
2022-09-23 19:01:00,6,7.373,0.0,-3.112,-4.261,-0.91,1.0,0.919,0.904,8.099,0.0,3.385,4.715,422.1,422.04,424.01,420.25,243.7,241.86,244.69,244.55,11.29,0.0,14.05,19.82,50.05,51193.976,54695.504
2022-09-23 19:02:00,6,7.828,0.0,-2.904,-4.924,-0.914,1.0,0.903,0.921,8.562,0.0,3.215,5.349,422.23,422.31,423.98,420.4,243.78,241.99,244.84,244.51,11.93,0.0,13.36,22.42,50.07,51194.112,54695.648
2022-09-23 19:03:00,6,7.799,0.0,-2.861,-4.939,-0.916,1.0,0.903,0.923,8.518,0.0,3.168,5.352,421.5,421.54,423.06,419.88,243.35,241.73,244.32,244.02,11.89,0.0,13.22,22.46,50.05,51194.244,54695.796
2022-09-23 19:04:00,6,7.828,0.0,-2.851,-4.977,-0.917,1.0,0.9,0.926,8.54,0.0,3.169,5.376,421.9,421.9,423.64,420.17,243.59,241.86,244.62,244.29,11.9,0.0,13.19,22.51,50.05,51194.372,54695.936
2022-09-23 19:05:00,6,7.801,0.0,-2.826,-4.976,-0.913,1.0,0.898,0.922,8.541,0.0,3.145,5.399,421.96,421.81,423.73,420.33,243.62,241.92,244.67,244.27,11.89,0.0,13.16,22.5,50.06,51194.504,54696.076
2022-09-23 19:06:00,6,7.75,0.0,-2.811,-4.94,-0.912,1.0,0.9,0.918,8.502,0.0,3.124,5.38,421.27,421.13,422.86,419.82,243.22,241.62,244.16,243.89,11.87,0.0,13.08,22.54,50.06,51194.636,54696.22
2022-09-23 19:07:00,6,7.977,0.0,-2.931,-5.046,-0.918,1.0,0.907,0.924,8.688,0.0,3.231,5.459,421.48,421.28,422.92,420.25,243.35,241.89,244.19,243.96,12.11,0.0,13.5,22.83,50.05,51194.768,54696.364
2022-09-23 19:08:00,6,6.987,0.0,-2.857,-4.13,-0.897,1.0,0.904,0.891,7.793,0.0,3.16,4.634,421.08,420.89,422.64,419.71,243.11,241.67,243.91,243.76,10.88,0.0,13.24,19.39,50.04,51194.884,54696.492
2022-09-23 19:09:00,6,7.084,0.0,-2.882,-4.202,-0.903,1.0,0.902,0.903,7.848,0.0,3.196,4.652,420.82,420.78,422.43,419.25,242.96,241.41,243.9,243.58,11.01,0.0,13.38,19.65,50.04,51195.0,54696.624
2022-09-23 19:10:00,6,7.006,0.0,-2.831,-4.175,-0.898,1.0,0.901,0.895,7.806,0.0,3.144,4.663,421.07,420.93,422.96,419.3,243.11,241.27,244.1,243.95,10.9,0.0,13.16,19.54,50.04,51195.12,54696.76
2022-09-23 19:11:00,6,7.2,0.0,-3.001,-4.199,-0.902,1.0,0.91,0.896,7.982,0.0,3.298,4.685,421.33,421.2,423.18,419.62,243.26,241.52,244.22,244.04,11.13,0.0,13.79,19.61,50.04,51195.252,54696.9
2022-09-23 19:12:00,6,7.716,0.0,-2.842,-4.874,-0.907,1.0,0.899,0.912,8.503,0.0,3.162,5.342,421.72,421.76,423.42,419.99,243.48,241.79,244.53,244.13,11.84,0.0,13.17,22.34,50.06,51195.38,54697.036
2022-09-23 19:13:00,6,7.766,0.0,-2.912,-4.855,-0.91,1.0,0.905,0.913,8.538,0.0,3.219,5.32,421.79,421.69,423.65,420.02,243.52,241.69,244.57,244.31,11.91,0.0,13.42,22.31,50.06,51195.504,54697.184
2022-09-23 19:14:00,6,7.782,0.0,-2.909,-4.873,-0.91,1.0,0.903,0.913,8.554,0.0,3.22,5.335,421.65,421.59,423.38,419.97,243.44,241.67,244.44,244.21,11.89,0.0,13.41,22.25,50.05,51195.644,54697.332
2022-09-23 19:15:00,6,7.703,0.0,-2.867,-4.836,-0.916,1.0,0.902,0.924,8.409,0.0,3.178,5.234,421.62,421.65,423.09,420.14,243.43,241.97,244.38,243.93,11.71,0.0,13.27,21.86,50.04,51195.776,54697.48
2022-09-23 19:16:00,6,7.784,0.0,-2.968,-4.816,-0.917,1.0,0.905,0.924,8.489,0.0,3.279,5.211,422.41,422.35,424.12,420.75,243.88,242.28,244.92,244.43,11.77,0.0,13.6,21.71,50.05,51195.908,54697.616
2022-09-23 19:17:00,6,7.33,0.0,-3.172,-4.158,-0.908,1.0,0.916,0.901,8.077,0.0,3.465,4.613,422.66,422.62,424.5,420.87,244.03,242.36,245.06,244.65,11.22,0.0,14.32,19.33,50.08,51196.028,54697.752
2022-09-23 19:18:00,6,7.061,0.0,-3.014,-4.047,-0.901,1.0,0.908,0.896,7.837,0.0,3.32,4.517,422.95,422.82,424.85,421.18,244.19,242.49,245.21,244.88,10.92,0.0,13.8,18.96,50.06,51196.144,54697.88
2022-09-23 19:19:00,6,7.075,0.0,-3.027,-4.048,-0.901,1.0,0.91,0.893,7.857,0.0,3.325,4.533,423.03,422.83,424.98,421.27,244.24,242.52,245.26,244.93,10.94,0.0,13.85,18.97,50.05,51196.276,54698.024
2022-09-23 19:20:00,6,7.026,0.0,-3.012,-4.015,-0.901,1.0,0.909,0.895,7.797,0.0,3.313,4.484,423.25,423.15,424.99,421.6,244.37,242.82,245.32,244.97,10.87,0.0,13.79,18.81,50.05,51196.404,54698.16
2022-09-23 19:21:00,6,9.75,0.0,-4.416,-5.334,-0.961,1.0,0.975,0.947,10.144,0.0,4.528,5.629,422.68,422.74,424.59,420.7,244.04,242.23,245.13,244.75,14.13,0.0,18.75,23.63,50.04,51196.524,54698.288
2022-09-23 19:22:00,6,6.86,0.0,-2.896,-3.964,-0.895,1.0,0.898,0.893,7.662,0.0,3.223,4.439,423.21,423.21,425.21,421.2,244.34,242.49,245.44,245.1,10.68,0.0,13.34,18.71,50.03,51196.636,54698.42
2022-09-23 19:23:00,6,6.822,0.0,-2.892,-3.93,-0.893,1.0,0.902,0.885,7.644,0.0,3.205,4.44,423.55,423.62,425.45,421.58,244.54,242.75,245.61,245.26,10.6,0.0,13.28,18.53,50.03,51196.768,54698.56
2022-09-23 19:24:00,6,8.317,0.0,-3.613,-4.703,-0.939,1.0,0.948,0.932,8.857,0.0,3.813,5.046,423.11,423.07,424.88,421.36,244.28,242.59,245.24,245.02,12.31,0.0,15.73,21.19,50.03,51196.888,54698.692
2022-09-23 19:25:00,6,6.957,0.0,-2.937,-4.02,-0.897,1.0,0.903,0.892,7.759,0.0,3.252,4.508,423.49,423.46,425.51,421.51,244.51,242.65,245.59,245.28,10.76,0.0,13.47,18.83,50.05,51197.0,54698.824
2022-09-23 19:26:00,6,6.958,0.0,-2.934,-4.024,-0.898,1.0,0.906,0.892,7.753,0.0,3.24,4.513,423.39,423.49,424.93,421.76,244.45,242.97,245.39,244.99,10.78,0.0,13.46,18.86,50.04,51197.12,54698.948
2022-09-23 19:27:00,6,6.941,0.0,-2.912,-4.029,-0.895,1.0,0.905,0.888,7.752,0.0,3.219,4.535,424.01,423.77,425.77,422.47,244.8,243.15,245.7,245.56,10.78,0.0,13.41,18.93,50.04,51197.232,54699.08
2022-09-23 19:28:00,6,7.793,0.0,-2.962,-4.831,-0.916,1.0,0.906,0.923,8.505,0.0,3.27,5.236,424.74,424.51,426.41,423.29,245.22,243.68,246.12,245.88,11.74,0.0,13.56,21.68,50.06,51197.352,54699.216
2022-09-23 19:29:00,6,7.748,0.0,-2.952,-4.796,-0.916,1.0,0.905,0.923,8.455,0.0,3.263,5.194,423.93,423.92,425.37,422.5,244.76,243.29,245.68,245.3,11.71,0.0,13.49,21.64,50.05,51197.484,54699.352
2022-09-23 19:30:00,6,7.691,0.0,-2.969,-4.722,-0.914,1.0,0.905,0.92,8.413,0.0,3.281,5.133,423.83,423.88,425.48,422.13,244.7,243.1,245.79,245.21,11.63,0.0,13.56,21.32,50.05,51197.616,54699.496
2022-09-23 19:31:00,6,7.657,0.0,-2.927,-4.73,-0.913,1.0,0.905,0.918,8.385,0.0,3.234,5.151,424.08,424.04,425.73,422.46,244.84,243.24,245.88,245.41,11.59,0.0,13.41,21.35,50.04,51197.74,54699.632
2022-09-23 19:32:00,6,8.034,0.0,-2.941,-5.093,-0.914,1.0,0.902,0.921,8.791,0.0,3.261,5.531,423.92,423.96,425.39,422.4,244.75,243.3,245.76,245.2,12.14,0.0,13.47,22.94,50.05,51197.872,54699.78
2022-09-23 19:33:00,6,7.277,0.0,-2.913,-4.365,-0.902,1.0,0.903,0.902,8.065,0.0,3.224,4.841,424.82,424.65,426.42,423.39,245.27,243.76,246.19,245.87,11.14,0.0,13.36,20.06,50.05,51198.004,54699.924
2022-09-23 19:34:00,6,8.098,0.0,-2.903,-5.195,-0.917,1.0,0.9,0.927,8.826,0.0,3.225,5.606,425.21,425.3,426.87,423.48,245.5,243.76,246.61,246.13,12.18,0.0,13.35,23.18,50.08,51198.136,54700.064
2022-09-23 19:35:00,6,11.654,0.0,-4.684,-6.971,-0.975,1.0,0.983,0.969,11.949,0.0,4.763,7.192,424.63,424.68,426.46,422.75,245.16,243.31,246.35,245.83,16.42,0.0,19.57,29.68,50.07,51198.284,54700.232
2022-09-23 19:36:00,6,8.274,0.0,-2.947,-5.327,-0.922,1.0,0.903,0.932,8.973,0.0,3.265,5.714,425.49,425.62,427.19,423.67,245.66,243.95,246.83,246.2,12.35,0.0,13.42,23.62,50.08,51198.428,54700.384
2022-09-23 19:37:00,6,8.345,0.0,-2.984,-5.362,-0.923,1.0,0.905,0.932,9.045,0.0,3.297,5.754,425.38,425.27,427.07,423.79,245.59,243.89,246.64,246.26,12.47,0.0,13.65,23.76,50.07,51198.58,54700.54
2022-09-23 19:38:00,6,8.086,0.0,-3.032,-5.054,-0.918,1.0,0.905,0.925,8.812,0.0,3.352,5.463,426.38,426.29,428.38,424.46,246.17,244.25,247.36,246.9,12.11,0.0,13.74,22.6,50.07,51198.712,54700.692
2022-09-23 19:39:00,6,7.831,0.0,-2.849,-4.982,-0.911,1.0,0.897,0.919,8.598,0.0,3.178,5.423,426.83,426.67,428.56,425.26,246.43,244.76,247.47,247.07,11.82,0.0,13.11,22.36,50.08,51198.852,54700.848
2022-09-23 19:40:00,6,6.949,0.0,-2.834,-4.114,-0.893,1.0,0.893,0.893,7.779,0.0,3.172,4.607,426.55,426.22,428.51,424.92,246.27,244.51,247.27,247.04,10.7,0.0,13.07,19.05,50.07,51198.976,54700.976
2022-09-23 19:41:00,6,6.926,0.0,-2.834,-4.092,-0.892,1.0,0.893,0.892,7.763,0.0,3.174,4.589,427.3,427.08,429.1,425.74,246.71,245.09,247.66,247.36,10.71,0.0,13.1,19.02,50.05,51199.096,54701.108
2022-09-23 19:42:00,6,6.962,0.0,-2.888,-4.074,-0.894,1.0,0.9,0.89,7.786,0.0,3.208,4.578,426.21,426.22,428.03,424.38,246.08,244.43,247.18,246.61,10.74,0.0,13.26,18.97,50.04,51199.208,54701.24
2022-09-23 19:43:00,6,6.959,0.0,-2.873,-4.086,-0.896,1.0,0.893,0.898,7.767,0.0,3.217,4.55,426.92,426.81,428.7,425.24,246.48,244.79,247.48,247.17,10.74,0.0,13.18,19.03,50.03,51199.32,54701.372
2022-09-23 19:44:00,6,6.969,0.0,-2.889,-4.08,-0.896,1.0,0.901,0.892,7.78,0.0,3.207,4.573,426.23,426.27,427.72,424.7,246.09,244.59,247.03,246.64,10.73,0.0,13.2,19.0,50.02,51199.44,54701.492
2022-09-23 19:45:00,6,7.699,0.0,-2.873,-4.826,-0.912,1.0,0.9,0.918,8.446,0.0,3.19,5.258,426.96,427.17,428.24,425.48,246.51,245.19,247.51,246.83,11.59,0.0,13.18,21.58,50.03,51199.568,54701.632
2022-09-23 19:46:00,6,7.663,0.0,-2.826,-4.838,-0.912,1.0,0.896,0.922,8.4,0.0,3.155,5.249,426.57,426.73,427.91,425.07,246.28,244.89,247.27,246.69,11.56,0.0,12.99,21.69,50.03,51199.692,54701.772
2022-09-23 19:47:00,6,7.602,0.0,-2.807,-4.795,-0.909,1.0,0.886,0.922,8.362,0.0,3.167,5.202,427.43,427.53,429.25,425.51,246.78,244.96,247.96,247.41,11.47,0.0,12.96,21.44,50.03,51199.824,54701.916
2022-09-23 19:48:00,6,7.627,0.0,-2.85,-4.777,-0.908,1.0,0.895,0.916,8.396,0.0,3.185,5.214,427.14,427.27,428.66,425.49,246.61,244.98,247.64,247.22,11.51,0.0,13.1,21.42,50.04,51199.956,54702.056
2022-09-23 19:49:00,6,6.843,0.0,-2.826,-4.017,-0.889,1.0,0.891,0.887,7.7,0.0,3.171,4.529,427.49,427.68,429.08,425.71,246.82,245.23,247.91,247.31,10.56,0.0,13.0,18.68,50.03,51200.08,54702.2
2022-09-23 19:50:00,6,6.887,0.0,-2.846,-4.041,-0.894,1.0,0.889,0.897,7.704,0.0,3.201,4.504,427.94,427.86,429.78,426.18,247.07,245.35,248.1,247.76,10.61,0.0,13.04,18.79,50.02,51200.196,54702.332
2022-09-23 19:51:00,6,6.92,0.0,-2.837,-4.083,-0.892,1.0,0.888,0.894,7.761,0.0,3.195,4.566,428.54,428.65,430.14,426.83,247.42,245.8,248.4,248.06,10.63,0.0,13.02,18.89,50.02,51200.308,54702.464
2022-09-23 19:52:00,6,7.015,0.0,-2.939,-4.075,-0.895,1.0,0.902,0.889,7.84,0.0,3.258,4.583,428.34,428.26,430.03,426.73,247.3,245.73,248.26,247.93,10.77,0.0,13.37,18.94,50.02,51200.432,54702.584
2022-09-23 19:53:00,6,6.961,0.0,-2.915,-4.046,-0.891,1.0,0.9,0.884,7.816,0.0,3.238,4.58,428.36,428.18,429.91,427.0,247.32,245.88,248.16,247.91,10.7,0.0,13.26,18.84,49.99,51200.548,54702.716
2022-09-23 19:54:00,6,6.984,0.0,-2.926,-4.059,-0.892,1.0,0.898,0.887,7.833,0.0,3.257,4.577,429.1,429.0,430.56,427.75,247.74,246.36,248.57,248.3,10.7,0.0,13.29,18.8,49.98,51200.66,54702.848
2022-09-23 19:56:00,6,6.966,0.0,-2.895,-4.071,-0.89,1.0,0.893,0.888,7.826,0.0,3.241,4.584,430.52,430.42,432.32,428.81,248.56,246.93,249.57,249.18,10.69,0.0,13.22,18.84,50.02,51200.892,54703.108
2022-09-23 19:57:00,6,6.998,0.0,-2.921,-4.078,-0.891,1.0,0.897,0.886,7.858,0.0,3.256,4.602,431.51,431.54,433.26,429.73,249.14,247.5,250.22,249.69,10.7,0.0,13.21,18.88,50.03,51201.004,54703.24
2022-09-23 19:58:00,6,6.984,0.0,-2.902,-4.082,-0.891,1.0,0.895,0.888,7.842,0.0,3.244,4.599,431.24,431.25,432.89,429.58,248.98,247.46,250.0,249.48,10.7,0.0,13.24,18.86,50.04,51201.124,54703.364
2022-09-23 19:59:00,6,7.002,0.0,-2.933,-4.069,-0.893,1.0,0.895,0.891,7.841,0.0,3.277,4.564,431.12,431.33,432.71,429.33,248.91,247.38,250.0,249.35,10.69,0.0,13.27,18.79,50.02,51201.236,54703.496
2022-09-23 20:00:00,6,6.964,0.0,-2.894,-4.071,-0.89,1.0,0.893,0.889,7.821,0.0,3.241,4.58,431.19,431.32,433.15,429.1,248.95,247.08,250.17,249.6,10.68,0.0,13.15,18.88,50.01,51201.352,54703.628
2022-09-23 20:01:00,6,6.952,0.0,-2.88,-4.072,-0.891,1.0,0.891,0.892,7.801,0.0,3.234,4.567,431.05,430.82,433.06,429.28,248.87,246.95,249.91,249.75,10.65,0.0,13.13,18.83,50.01,51201.464,54703.76
2022-09-23 20:02:00,6,7.77,0.0,-2.943,-4.827,-0.912,1.0,0.896,0.921,8.521,0.0,3.286,5.238,431.67,431.61,433.49,429.91,249.23,247.44,250.32,249.92,11.59,0.0,13.34,21.43,50.03,51201.596,54703.9
2022-09-23 20:03:00,6,7.753,0.0,-2.911,-4.842,-0.913,1.0,0.892,0.925,8.492,0.0,3.262,5.237,431.33,431.54,433.12,429.34,249.03,247.27,250.28,249.55,11.56,0.0,13.21,21.49,50.0,51201.72,54704.036
2022-09-23 20:04:00,6,7.773,0.0,-2.904,-4.87,-0.914,1.0,0.892,0.926,8.507,0.0,3.257,5.258,430.58,430.65,432.32,428.76,248.6,246.81,249.72,249.26,11.59,0.0,13.19,21.57,49.98,51201.852,54704.18
2022-09-23 20:05:00,6,7.79,0.0,-2.908,-4.882,-0.91,1.0,0.893,0.92,8.561,0.0,3.258,5.307,431.3,431.46,432.94,429.51,249.02,247.39,250.17,249.49,11.61,0.0,13.22,21.6,49.98,51201.984,54704.32
2022-09-23 20:06:00,6,8.649,0.0,-2.919,-5.731,-0.923,1.0,0.895,0.936,9.374,0.0,3.262,6.124,432.21,432.35,433.69,430.59,249.54,248.01,250.68,249.93,12.67,0.0,13.25,24.76,50.0,51202.12,54704.472
2022-09-23 20:07:00,6,7.9,0.0,-2.895,-5.006,-0.915,1.0,0.896,0.926,8.631,0.0,3.232,5.405,431.82,431.96,433.28,430.22,249.31,247.87,250.38,249.69,11.72,0.0,13.2,21.97,49.98,51202.252,54704.616
2022-09-23 20:08:00,6,7.936,0.0,-2.92,-5.016,-0.917,1.0,0.896,0.928,8.655,0.0,3.258,5.404,432.09,432.29,433.73,430.26,249.47,247.86,250.67,249.88,11.73,0.0,13.23,21.97,50.01,51202.38,54704.76
2022-09-23 20:09:00,6,7.984,0.0,-2.938,-5.046,-0.917,1.0,0.896,0.928,8.71,0.0,3.278,5.437,431.94,432.1,433.62,430.11,249.38,247.74,250.58,249.83,11.8,0.0,13.31,22.08,50.03,51202.516,54704.9
2022-09-23 20:10:00,6,7.967,0.0,-2.91,-5.057,-0.916,1.0,0.896,0.928,8.695,0.0,3.25,5.451,431.64,431.57,433.27,430.1,249.21,247.63,250.26,249.75,11.8,0.0,13.24,22.15,50.04,51202.648,54705.048
2022-09-23 20:11:00,6,7.974,0.0,-2.921,-5.052,-0.919,1.0,0.893,0.933,8.676,0.0,3.273,5.413,432.0,432.12,433.46,430.4,249.42,247.95,250.48,249.81,11.79,0.0,13.22,22.15,50.04,51202.78,54705.192
2022-09-23 20:12:00,6,7.004,0.0,-2.894,-4.11,-0.891,1.0,0.892,0.891,7.857,0.0,3.245,4.612,432.03,432.2,433.6,430.3,249.44,247.9,250.47,249.94,10.71,0.0,13.15,18.99,50.03,51202.9,54705.328
2022-09-23 20:13:00,6,7.021,0.0,-2.903,-4.118,-0.889,1.0,0.894,0.885,7.901,0.0,3.247,4.654,431.98,432.12,433.61,430.19,249.4,247.8,250.5,249.91,10.73,0.0,13.18,19.02,50.02,51203.012,54705.456
2022-09-23 20:14:00,6,7.027,0.0,-2.923,-4.104,-0.89,1.0,0.896,0.886,7.896,0.0,3.262,4.635,431.49,431.5,433.39,429.57,249.12,247.34,250.25,249.77,10.75,0.0,13.27,18.98,50.01,51203.132,54705.584
2022-09-23 20:15:00,6,6.877,0.0,-2.849,-4.029,-0.888,1.0,0.889,0.887,7.745,0.0,3.205,4.54,431.18,431.28,432.71,429.57,248.95,247.38,249.92,249.54,10.56,0.0,13.02,18.66,50.0,51203.244,54705.716
2022-09-23 20:16:00,6,6.776,0.0,-2.766,-4.009,-0.883,1.0,0.882,0.884,7.673,0.0,3.138,4.535,431.51,431.72,433.18,429.62,249.13,247.45,250.24,249.7,10.44,0.0,12.72,18.6,50.0,51203.36,54705.844
2022-09-23 20:17:00,6,6.811,0.0,-2.767,-4.044,-0.886,1.0,0.88,0.891,7.685,0.0,3.144,4.541,431.53,431.72,433.36,429.52,249.15,247.34,250.32,249.78,10.47,0.0,12.73,18.67,50.02,51203.48,54705.976
2022-09-23 20:18:00,6,6.813,0.0,-2.765,-4.048,-0.885,1.0,0.878,0.891,7.694,0.0,3.151,4.544,431.68,431.84,433.57,429.63,249.23,247.36,250.43,249.91,10.47,0.0,12.7,18.72,50.03,51203.596,54706.108
2022-09-23 20:19:00,6,7.635,0.0,-2.794,-4.841,-0.908,1.0,0.887,0.919,8.411,0.0,3.15,5.266,431.75,431.66,433.2,430.38,249.27,247.79,250.2,249.83,11.43,0.0,12.82,21.46,50.01,51203.72,54706.248
2022-09-23 20:20:00,6,7.618,0.0,-2.756,-4.861,-0.906,1.0,0.882,0.918,8.412,0.0,3.125,5.294,432.5,432.66,434.08,430.76,249.71,248.18,250.86,250.08,11.4,0.0,12.67,21.53,50.02,51203.852,54706.384
2022-09-23 20:21:00,6,7.652,0.0,-2.804,-4.848,-0.911,1.0,0.887,0.924,8.398,0.0,3.16,5.246,428.13,428.44,429.33,426.61,247.16,245.76,248.18,247.54,11.52,0.0,12.91,21.66,50.02,51203.984,54706.528
2022-09-23 20:22:00,6,7.683,0.0,-2.821,-4.862,-0.91,1.0,0.889,0.921,8.445,0.0,3.174,5.278,428.15,428.17,429.82,426.47,247.2,245.57,248.28,247.74,11.56,0.0,12.99,21.71,50.03,51204.104,54706.672
2022-09-23 20:23:00,6,7.708,0.0,-2.837,-4.871,-0.91,1.0,0.893,0.92,8.468,0.0,3.177,5.295,428.51,428.44,430.19,426.9,247.4,245.86,248.45,247.9,11.57,0.0,13.03,21.69,50.04,51204.236,54706.812
2022-09-23 20:24:00,6,6.936,0.0,-2.831,-4.105,-0.891,1.0,0.889,0.893,7.782,0.0,3.187,4.595,428.55,428.74,430.16,426.75,247.43,245.96,248.51,247.81,10.67,0.0,12.97,19.05,50.03,51204.356,54706.944
2022-09-23 20:25:00,6,6.891,0.0,-2.82,-4.071,-0.89,1.0,0.889,0.89,7.744,0.0,3.171,4.572,428.77,428.91,430.4,427.01,247.55,246.03,248.6,248.03,10.64,0.0,12.97,18.93,50.05,51204.468,54707.072
2022-09-23 20:26:00,6,6.801,0.0,-2.831,-3.969,-0.887,1.0,0.888,0.887,7.664,0.0,3.187,4.476,428.95,429.09,430.67,427.08,247.65,246.04,248.77,248.15,10.5,0.0,12.98,18.53,50.04,51204.584,54707.204
2022-09-23 20:27:00,6,6.756,0.0,-2.764,-3.991,-0.885,1.0,0.882,0.887,7.636,0.0,3.135,4.501,429.01,429.09,430.93,427.0,247.69,245.92,248.87,248.29,10.45,0.0,12.77,18.57,50.05,51204.7,54707.332
2022-09-23 20:28:00,6,6.78,0.0,-2.845,-3.935,-0.886,1.0,0.89,0.883,7.653,0.0,3.195,4.458,428.86,429.15,430.47,426.96,247.61,246.03,248.69,248.09,10.48,0.0,13.02,18.43,50.05,51204.816,54707.46
2022-09-23 20:29:00,6,6.951,0.0,-2.951,-4.0,-0.891,1.0,0.899,0.885,7.8,0.0,3.284,4.517,428.48,428.59,430.19,426.65,247.38,245.7,248.43,248.02,10.7,0.0,13.42,18.7,50.05,51204.928,54707.592
2022-09-23 20:30:00,6,6.904,0.0,-2.901,-4.004,-0.887,1.0,0.896,0.88,7.784,0.0,3.237,4.548,428.7,428.85,430.33,426.92,247.51,245.91,248.52,248.11,10.64,0.0,13.24,18.67,50.03,51205.044,54707.72
